text,label,language
I feel like a swag fag w this shirt lmao http t co P2x2qbejOh,insult,eng
I feel like apart of the in crowd like yes bitch lets indirectly talk shit 128514 ,insult,eng
I feel like its gon be a homo revalution round dis bitch deez niggas expandin,insult,eng
I feel like slapping a bitch,insult,eng
I feel like that niggah Pac these bitches set me up ,insult,eng
I feel like this hoe owe me something ,insult,eng
I feel so alone I miss my wife so much I hate the white trash who raped and killed her and our daughters ,insult,eng
I feel sorry fo niggas dat gtta make up shit to lie about I would hate to have to think that fuckin much bitch,insult,eng
I feel sorry for mexican and Asian niggas they got the worse shaped bitches on earth ,insult,eng
I feel the sorry for the nice people in this world because they re actually the solution Its all you hoes and assholes thats the problem,insult,eng
I feel utterly retarded Thanks big brother 128563 128514 Crawford96M,insult,eng
I fell in love wit my side bitch crazy thing she wasnt even my bitch,insult,eng
I fight for what I love but you make something of bitches I think nothing of ,insult,eng
I figured that if hoes wanna play games fuck em and leave em ,insult,eng
I find a new song I like and play that hoe way more times than I should lol ,insult,eng
I find it FUNNY ASF how people will try and tell you how you should live YOUR life Like bitch Stay in my shadows thank you lol 128514 128514 ,insult,eng
I find it amusing that Senator tedcruz is an anchor baby LMAO,insult,eng
I find it hard to believe cee lo raping hoes it s too easy to get them panties off when you successful,insult,eng
I fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe 128514 128514 128514 ,insult,eng
I flipped dat pacc said fucc a bitch n went and did it again,insult,eng
I follow sum bush ass bitches on here 128565 ,insult,eng
I forgot how white trash Texarkana was Well it is arkansas so 128514 ,insult,eng
I found the boom boom boom waaaaay ho girl How the fuck does someone sing for 5 years and not progress at all http t co o6R9bYT5De,insult,eng
I found your arm in that trash receptacle and your leg in the mud down by that stream You should consider keeping better track of your limbs,insult,eng
I from the planet of apes king Kong clips,insult,eng
I fuck alien bitches demon and angel bitches a couple of centaur bitches got really drunk and fucked a dragon chick a couple times ughhh,insult,eng
I fuck bad bitches to stacy lattisaw why you nigga s balls blue like an avatar ,insult,eng
I fuck bitches 128175 128536 128541 128539 128525 better watch yah hoe 128175 128129 128168 128069 128109 ,insult,eng
I fuck with lux and his knowledge but mooks presence delivery is connecting more to the people Crazy ,insult,eng
I fucked the bitch I used to dream about and coulda died when I came from disbelief Nah I dont wish to speak on her name that shit is weak,insult,eng
I fucked the shit out yo bitch yesterday til she couldn t stand straight she called me earlier asking could she come and get a replay,insult,eng
I fucked your little sister last night The pussy was right The pussy was tight,insult,eng
I fuckedd your bitch than gave her a snack pack,insult,eng
I fuckin hate this bitches voice OMG,insult,eng
I fucking hate this fucking neighborhood these fuckin bitches have someone over everyday ya3ne ,insult,eng
I fucking hate you niggers bruh http t co OeTK4f94BO,insult,eng
I gain a few pounds a bitch look thickkkkkk,insult,eng
I gassss on these niggas I got gas for all these hoes,insult,eng
I gave my aunt my tupac greatest hits CD that bitch is lucky I love my tupac CD,insult,eng
I get a 50 pound bag of dawg for the mutts,insult,eng
I get bitches on tinder,insult,eng
I get gwop now that bitch remember me,insult,eng
I get more nudes than all you bitches 128526 ,insult,eng
I get so deep in that pussy i touch the back of her soul ,insult,eng
I give my niggas hope and sell these bitches dreams ,insult,eng
I give off the Selfish little bitch vibe but if you get to actually know me I tend to put others before myself 24 7,insult,eng
I gonna start unfollowing angry bitches Shit is mad depressing,insult,eng
I got 05 of rain yesterday including the bird shit in my gauge ,insult,eng
I got 2 bitches if them bitches snitching then finger itchin shot em the kitchen Makem wash the dishes ,insult,eng
I got 7 A s amp a B on my progress report amp I still be touchin Bands 128514 128557 bitch get like me 128527 128175 ,insult,eng
I got 99 problems and a bitch ain t one She s all 99 I think I need a sub machine gun gratata,insult,eng
I got 99 problems but a bitch ain t 1 ,insult,eng
I got 99 problems but a bitch ain t one,insult,eng
I got 99 problems but a bitch aint one she s all 99 of em I need a michane gun,insult,eng
I got 99 problems but a pussy ass bitch ain t one ,insult,eng
I got California love fuckin bitches to that pop shit,insult,eng
I got I s s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,insult,eng
I got a Lambo 2 doors 2 seater 2 hoes Yokohamas no vogues Man that bitch beautiful jesus,insult,eng
I got a Spanish bitch her name Nina paranoid,insult,eng
I got a cousin thats rollin Got a bitch in tha hoovers,insult,eng
I got a gang of old ass drafts all trash,insult,eng
I got a main bitch I got new hoe love my Ak but I got my 44,insult,eng
I got a measly 506 followers on Instagram that s probably why these bitches ain t takin me serious,insult,eng
I got a missed call from your bitch 128514 ,insult,eng
I got a something that pays me 2 Hunnit every week only real bitches kno how to manage money 9829 ,insult,eng
I got a surprise for you bitches,insult,eng
I got a thick ass neck tho 17 1 2 or 18 on these hoes Can t zip my half zip fleece out this bitch ,insult,eng
I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don t even know it,insult,eng
I got ass cheeks on my white tee all these hoes keep grindin on me,insult,eng
I got bad bitches on stand by,insult,eng
I got bitches geekin sneaking cocaina cross the customs 128131 ,insult,eng
I got bitches nervous like virgins flirtin wit uncle mervin,insult,eng
I got bitches on my dick They just ain t here yet nigga,insult,eng
I got bitches tho That s all I got ,insult,eng
I got dirty birds hey shoot like Larry bird hey,insult,eng
I got every reason to feel like I m that bitch,insult,eng
I got good credit So my bitch credit gotta match mine,insult,eng
I got hella hoes,insult,eng
I got hoes I got fuckin hoes I got fuckin hoes ,insult,eng
I got hoes in different area codes,insult,eng
I got hoes I got hoes I got hoes I got hoes ,insult,eng
I got lean I got work I got bands my nigguh,insult,eng
I got money and hoes money and hoes,insult,eng
I got more private tracks than public on my soundcloud I needa finish these joints so i can sick em on yall hoes,insult,eng
I got more trust in drugs then these dumb ass bitches,insult,eng
I got my dawg Norris some blue flames for his bday dat bitch couldn t even drink it but u no Pop alcoholic ass downed it,insult,eng
I got my eyes on this red bone,insult,eng
I got my mind on my money all I needs a bad bitch so I can ride round the city and spend this cash with,insult,eng
I got my own legacy bitches fuck yall legacy ChavoDaGreat JacobRyanBruhn,insult,eng
I got my own rhythm and stroke patterns when I m bout to nut be still bitch ,insult,eng
I got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl,insult,eng
I got no pic up lines I stay on my grind I tell a bitch all the time bitch get in my car I got my 64 Ridin on Dayton spokes ,insult,eng
I got no respect for hoe shit,insult,eng
I got so many horses all the hoes say that its gorgeous In tha air dats where my doors issssss,insult,eng
I got some bitch ass coworkers I stay late every day last week I don t complain about them mfs They stay late they send emails that I left,insult,eng
I got some lightskin pussy one time and the bitch damn near had me bout to propose ,insult,eng
I got some yard work i need done you got me RT MidCityAce Control your excitement sir 8220 11wdNICK Lets gooooo Teena bitch 8221 ,insult,eng
I got something for your ass keep thinking I m pussy,insult,eng
I got soo many funny pictures from yesterday 128514 128557 bitches was fucced,insult,eng
I got the streets in a head lock I got yo bitch in a leg lock,insult,eng
I got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops 10060 ,insult,eng
I got the streets ina headlock i got yo bitch ina leg lock ,insult,eng
I got the streetz ina head lock i got yo bitch ina leg lock ,insult,eng
I got these 5 dominican hoes that randomly hit me up every so often amp can t tell if they like me or tryna rob me ,insult,eng
I got this root beer chillin in the fridge imma crack that bitch open in a few,insult,eng
I got to get the trash out and make breakfast for the Frau and start laundry so y all be good till I get back Cracker Out ,insult,eng
I got yo bitch dick whipped,insult,eng
I got A lot Of hoes All up on my dick,insult,eng
I gotta a bad bitch and all she do is bake cookies,insult,eng
I gotta admit i used tell bitches everything they wanted to hear Bighead change my ways a lil bit,insult,eng
I gotta bad bitch always got her hair fixed always n the mall wit her friends buying outfits,insult,eng
I gotta big head yah bitch I think it s crown sized,insult,eng
I gotta bitch to suck my dick till I nut spit it on my gut and slurp that shit back up ain t that a slut,insult,eng
I gotta bottle of liq at the crib when I get off I m hitting dat bitch bare 128553 the liq dat is ,insult,eng
I gotta get it while da gettin good my nigguh,insult,eng
I gotta give De Blasio credit He is a man of his word Nypd can t arrest niggas for weed anymore hahahaha fuuuuuck yoouuuuu bitch,insult,eng
I grew to hate blonde and primary colored weaves but that wouldn t stop me from requesting some good mouthwork ,insult,eng
I grew up ina jungle wit the gorilla snakes amp bird ass niggas 128018 128013 128038 ,insult,eng
I grew up with niggahs don t trust no niggah no love for niggahs,insult,eng
I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes ,insult,eng
I guess I just come off as a bitch to people 128529 ,insult,eng
I guess bitches got it twisted and think I m weak or something Do I look weak Do I look scary Do I look like somebody you finna pick w ,insult,eng
I guess niccas think if they owe you money for so long you ll forget 128530 128530 ,insult,eng
I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie gucci1017,insult,eng
I guess that OH was a bitch I don t Ha,insult,eng
I had 14 fags in the space ae 3 hours Excuse me confused wheresshitgoing,insult,eng
I had a date wit Irene nd that bitch stood me up matter of fact she stood da whole city up thanx you fucking Cunt Irene up ur ass no grease,insult,eng
I had a dope ass parlay this week with San Fran woulda won but them hoes ran back the pick 6 SHIT BE RIGGED YO ,insult,eng
I had a dream I was in 4th grade again with my class except as my current self and remember thinking you re crazy you become a hoe moron ,insult,eng
I had a dumbass dr do that on a c 4 I was just like this dumb bitch,insult,eng
I had froyo with brownies for dinner tonight Being an adult is making these executive decisions,insult,eng
I had liked this one bitch but she always was in some shit causing some fucking drama,insult,eng
I had the boldest side hoes come out to me I front of my girl nd start touchin a nigguh,insult,eng
I had to hug the block You bitches just wave at it,insult,eng
I had to tell a bitch I WANT THE LOVEEEEE,insult,eng
I had to unfollow some crazy asian bitch earlier lol I don t play,insult,eng
I had wack dick until I started messing with white hoes They stuck around amp let a young goon practice on em ,insult,eng
I hardly text back so these hoes love to phone me,insult,eng
I hate chunky pasta sauce KEEP PESKY VEGETABLES WAY FROM ME,insult,eng
I hate Hashtag activism No lie I think 95 of it is trash ,insult,eng
I hate a think she know how to out head type bitch foh ,insult,eng
I hate a Hacked at 20k ass hoe ,insult,eng
I hate a I used to talk to her him nigga or bitch like foh hater 128530 we never talked u jus know em,insult,eng
I hate a bitch that love a bitch that say she love a nigga too Confused ass bitch What you gon do Is you gay bitch Is you straight bitch ,insult,eng
I hate a don t get shit done ass nigguh,insult,eng
I hate a extra ass bitch or an extra ass nigga you re doing too much just stop It s unnecessary ,insult,eng
I hate a nosey bitch like mind yah business,insult,eng
I hate a ol fat disgusting Walmart working ass bitch ,insult,eng
I hate a stuck up bitch Likeeee stfu You ain t shit special ,insult,eng
I hate a trash bad bitch,insult,eng
I hate a wishy washy bitch,insult,eng
I hate all these industry fags I hope they all get the Nigerian Summer Flu,insult,eng
I hate baldheadass bitches 128529 https t co rs9jj9PSc3,insult,eng
I hate being profiled I m not country I m not a hick I m Eric Dean Vestal and I m doing what makes me happy not anything else 128076 128075 ,insult,eng
I hate bitch made niggas that think as soon as they get some pussy theyre bad ass Youre 18 as a junior and you bang freshman bitchnigga,insult,eng
I hate bitches but ugly and or fat bitches are the worst,insult,eng
I hate bitches that fish for compliments,insult,eng
I hate bitches that have attitudes all the time,insult,eng
I hate bitches that wear those fake ass ray bans they re only 100 stop being cheap ,insult,eng
I hate bitches who thinks everyone wants their nasty ass like no 9995 you re not cute 128530 ,insult,eng
I hate bitches with bad eyebrows,insult,eng
I hate bitches with thick eyebrows,insult,eng
I hate bitches Thirsty ass bitches,insult,eng
I hate drinking by myself Everyone s so fucking boring now Fuck you guys I ll be fun by myself pussies 9996 65039 ,insult,eng
I hate dumb bitches,insult,eng
I hate fat bitches,insult,eng
I hate females that push their asses out as they walk You know you look like a retarded Flamingo right ,insult,eng
I hate ghetto bitches with a passion ,insult,eng
I hate going to parties where really fat bitches go and act like theyre the shit because theyre at the party Like damn Nessie im here too,insult,eng
I hate hoes,insult,eng
I hate hoes who be looking all nice nshit with their hair and nails done but they kids look like they BARELY survived a tornado,insult,eng
I hate how girls bitch about E V E R Y T H I N G,insult,eng
I hate my dog s name It sounds so ghetto 128528 ,insult,eng
I hate people who talk loud ignorant ass mother fuckers and ghetto people ,insult,eng
I hate pretty bitches that chill with lame niggas,insult,eng
I hate pulling into stores Niggas be staring like they never seen a bitch drive a car with rims and a system ,insult,eng
I hate pumpkin flavored items you other white bitches are crazy they re nasty 128567 ,insult,eng
I hate ratchet country hoes I m ashamed,insult,eng
I hate self rightous Black bitches ,insult,eng
I hate self rightous bitches in general but my people really get on my fucking nerve sometimes ,insult,eng
I hate stupid bitches who cry for stupid reasons,insult,eng
I hate takin out the trash I always be expecting a big ass dog to be in the alley or like a raccoon to jump out the dumpster,insult,eng
I hate texting boring bitches,insult,eng
I hate that I wake up early the morning after I drink But the fact that there was a cold yellow gatorade in the fridge gets me so happy,insult,eng
I hate that hoe She ain t bout shit,insult,eng
I hate that hoe oml 128074 128074 128074 128074 128545 ,insult,eng
I hate that my mom says she trying to move out here Like bitch the only reason your trying is because you don t have a place to live ,insult,eng
I hate that one random tear that comes out when you haven t blinked 128560 like nigga stop being a bitch 128162 ,insult,eng
I hate that wee boy wae the squinty eyes in the game of thrones Suchaprick hopehegetskilled,insult,eng
I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class ,insult,eng
I hate the f ing bus I hate the f ing bus high ho the dairy 0 I hate the f ing bus ,insult,eng
I hate the ghetto trash at the special school across the street from my building All of them will grow up to be criminals ,insult,eng
I hate the white trash cops who raped and murdered my infant daughters and son ,insult,eng
I hate these hoes that look thick from the front them she pass u amp her ass be missing,insult,eng
I hate this cookie built bitch 128514 ,insult,eng
I hate those kids in your class that are always complaining and just being a bitch douche to the teacher,insult,eng
I hate tht hoe I make it SO hard just to talk dont I I get off topic Dont I I get it poppin Dont I I ll end up stoppin Wont I ,insult,eng
I hate twitter Just a bunch of sexy bitches I can t have,insult,eng
I hate txtn this niggah man lol YR Killem,insult,eng
I hate when I see a thick bitch on Instagram then she show up looking like a teddy graham ,insult,eng
I hate when I upload a pic with a caption that says me and my son and someone asks omg is that your son No bitch I found him outside,insult,eng
I hate when a bitch can t take a compliment You re so pretty No I m not I m ugly WELL SHIT YOU UGLY THEN DAMN ,insult,eng
I hate when a bitch got fucked up teeth and she trynna smile in her pictures tf lmfao,insult,eng
I hate when a girls all I m single and I do single shit be a lil thottie cuff me if you have a problem like bitch I ll RKO your ass,insult,eng
I hate when bitches been thinking smh,insult,eng
I hate when bitches be like I love him so much 11 2 2012 lt 3 ,insult,eng
I hate when bitches get lame 128078 ,insult,eng
I hate when bitches keep saying yassss like like bitch u sound stupid stfu,insult,eng
I hate when bitches only wanna talk to me is when their bf breaks up with them or theyre on break with their bf No nigga Fuck out my inbox,insult,eng
I hate when bitches post pictures with other cute bitches and don t tag em in it That s low key very selfish as fuck,insult,eng
I hate when bitches say bro and bruh ,insult,eng
I hate when bitches think you expect something in return for buying them a cheap ass gift or food This is MY life let me live ,insult,eng
I hate when bitches try to talk shit with chipped nails,insult,eng
I hate when black people try and be white so bad Your a nigger,insult,eng
I hate when cute ass girls have wack af boyfriends like bitch youre settlling Quit your settling and be with a real nigga,insult,eng
I hate when females try to sound like bird heads,insult,eng
I hate when girls say I m single but my heart is taken bitch that nigga don t love you hoe Move on ,insult,eng
I hate when girls say I m single but my heart is taken bitch that nigga don t love you move on ,insult,eng
I hate when girls say forever alone like shut up your forever a hoe not forever alone so shut up before I get your dick breath on me,insult,eng
I hate when hoes try to play the wifey roll,insult,eng
I hate when hoes tweet about hoes Okay that aint hypocritical,insult,eng
I hate when i see a cold hoe tryna kick knowledge,insult,eng
I hate when my best friend gets a new bitch and barely chills with me,insult,eng
I hate when niggas come up to me and tell me they got this bitch off twitter or got her and it be a bitch I fuc wit lol smh,insult,eng
I hate when people ask if I shoot up I don t need that pussy shit to be bigger than you unswole niggas 128075 ,insult,eng
I hate when people call me mate Were not in England you fucking twat,insult,eng
I hate when people have terrible coping skills and complain too much Oh your mom died How about you stop being a pussy ,insult,eng
I hate when people just randomly stop talking to you like give me a reason bitch,insult,eng
I hate when people organize plans and you end up reaching the destination before them bitch don t ask me if I m here,insult,eng
I hate when people tell me I have to many tattoos and they make me look ugly Like bitch fuck you,insult,eng
I hate when people tweef and then delete the tweets like yalls some hoes for that I m trying to read them,insult,eng
I hate when ppl break up a fight like idc if they best friends sisters whatever let them bitches fight ctfuu,insult,eng
I hate when ppl come to my house and make a mess in the bathroom like bitch do I come to your house and play in the sink noooo,insult,eng
I hate when those little white kids try and act black Like bitch YOU ARE WHITE,insult,eng
I hate when white trash try to act like they re my equal It only makes it that much clearer how white trash they are ,insult,eng
I hate yal I d delete my twitter if I had somethin better to do bitch ass niggas,insult,eng
I hate yellow jackets can t feel arms and back lol,insult,eng
I hate you niccas Lol http t co NqSYeQhGOZ,insult,eng
I have 0 hoes 128588 ,insult,eng
I have a bitch face and a bitch voice to match it so its kinda hard making friends ,insult,eng
I have a feeling tonight will be trash ,insult,eng
I have all these EXTRA ASS unnecessary clothes amp cay wanna act like a lit hoe ,insult,eng
I have better things to do like drive my yellow fucking Lamborghini,insult,eng
I have finally come to terms with the fact I am at my highest bitch level when I don t eat needaSnickersanda2piece,insult,eng
I have my work done a day after i get it and everybody else be Scramblin on Sunday this the day of rest bitches ,insult,eng
I have never actually seen a yellow duck ,insult,eng
I have no clothes that make me look like a redneck but I tried my best 128514 ,insult,eng
I have no hoes man I don t need those though 128564 ,insult,eng
I have no respect for people who cheat that shits just retarded,insult,eng
I have officially earned my right to bitch about things for the next two years Yay ,insult,eng
I have one more day of fucking school God nansemond is fucking retarded,insult,eng
I have really light colored eyebrows naturally and it s not ok,insult,eng
I have such a horrible perspective of time I think I might be retarded smh,insult,eng
I have them bitches runnin wen dat pipe come DAMN,insult,eng
I have to dress up tomorrow for mock interviews and I still don t know how to tie the tie 128530 ,insult,eng
I have to hide these bitches or my sister gets them and eats all of them 128520 ,insult,eng
I have to stop using bitch so often in my everyday conversations,insult,eng
I have to tell you a secret your a stupid hoe ,insult,eng
I have yet to understand why so many bytches getting the bull piercing It s called a septic or something like that ,insult,eng
I haven t been called ugly once my whole life tho RT ayylmaoanod guys who refer to women as bitches are so ugly to me lmao u disgust me,insult,eng
I hear the birds in the summer breeze I drive fast I am alone at midnight ,insult,eng
I hear the same thing day in and day out its for the birds ,insult,eng
I heard bitches commit sins for Chipotle,insult,eng
I heard rumors of a vile hideous traitorous bitch named Pelosi parading around w illegal aliens while Vets get the shaft bloodboiling,insult,eng
I heard she pops pussy on the low,insult,eng
I heard them same pussy niggas hatin ,insult,eng
I hit raw while im listening to papoose,insult,eng
I honestly don t understand why men love to bash the women that make them feel good She sucked my dick soooo goood She a ho ,insult,eng
I hope Charlie brought the lube for this test ,insult,eng
I hope i trip and fall into some pussy tunechi,insult,eng
I hope out making they moneyy lol RT Broski5519 Aye whr da hoes at ,insult,eng
I hope the Yankees get Soriano shoulda never gave him away for Alex Rodriguez,insult,eng
I hope the trash I talk abt CNN s poor product doesn t hurt my chances of getting hired as a legal correspondent I was jk CNN ,insult,eng
I hope you all accidentally get a fat black bitch pregnant,insult,eng
I hope you get eye cancer bitch ,insult,eng
I hope you realize that your both retarded,insult,eng
I hope you wrapping it up Give that pussy a break All them niggas you fuckin never been on a date 128553 ,insult,eng
I hopes dis don t come as a severe shock to use but I m colored,insult,eng
I ignore birds,insult,eng
I impress da young white girl next doe by taking out my giant negro thang and usin it to flip da hamburgers for da KoolQueefTribute 160 ,insult,eng
I jus wanna live good stay fresh and fuck bad bitches 128076 128175 ,insult,eng
I jus wanna smoke rub on a bitch booty n bump These Days ,insult,eng
I jus wanna watch this last episode of orange is the new black but Netflix jus wants to be a bitch 128530 ,insult,eng
I just be chillin tho I don t fuck w hoes or hoe niggas so I don t know about how they operate Maybe I m wrong,insult,eng
I just be fucking these bitches these niggas be cuffin these hoes,insult,eng
I just bitch slapped my brother,insult,eng
I just bought a Bentley and a bitch came wit it,insult,eng
I just can t date a ghetto ass girl bruh,insult,eng
I just can t imagine myself being albino haha,insult,eng
I just caught this fat bitch slippin taking a selfie,insult,eng
I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat,insult,eng
I just dodged a bullet from a crazy bitch,insult,eng
I just don t get why none of you people talk back to me i guess you follow me for the s in hopes I follow back but shit talk to a cracker,insult,eng
I just fell in love Just saw the baddest bitch driving a 2014 e350 amg coupe 128525 128525 128525 128525 128525 128525 128525 128525 128525 128525 128525 128525 ,insult,eng
I just fucked an albino It was weird because it was like a white body impersonating a black voice like Iggy Azalea,insult,eng
I just getting started oh ya we got it bitch ,insult,eng
I just got so hype haha lets go Beat the shit out dat pussy ass niqqa,insult,eng
I just heard my mom go she is up v annoyed bitch the fuck you expect I slept for how long and now I m hungry bye felecia,insult,eng
I just herd the most random and Creepiest sound Da fuck is going on outside my windows I m not looking out that bitch ,insult,eng
I just love that tweaking hoe tweaking hoe song that s the only part I no 128584 wee be getting money so we ball out some sme sme,insult,eng
I just might buy myself an A Rod jersey NewYork Yankees MLB,insult,eng
I just might get to these riches I might go broke on these bitches,insult,eng
I just need the Yankees to win the pennant ,insult,eng
I just need to know what that pussy like so one time is fine with me drizzy lol,insult,eng
I just put down a pan of brownies,insult,eng
I just read prolly 11 tweets from 11 different girls about how their looong relationship ended today Daaaamn Yo hoe will get SLAYED ,insult,eng
I just saw a man have a actual conversation with his bird haha,insult,eng
I just seen a hit bitch call a hit bitch ugly that shit be funny ctfu,insult,eng
I just seen the ugliest bitch in commercial history on Monday night football,insult,eng
I just seen your main bitch I might fuck with her,insult,eng
I just touched down on that pussy,insult,eng
I just wanna cuddle with my boyfriend under a fuzzy blanket amp drink hot tea and have my hair played with so I can go to bed ,insult,eng
I just wanna fuck bad bitches,insult,eng
I just wanna get lifted amp fuck exotic bitches ,insult,eng
I just wanna slap a couple of y all bitches,insult,eng
I just wanna slit this mf throat,insult,eng
I just wanna touch da bitch fuck da bitch Like a bud don t trust the bitch ,insult,eng
I just wanna travel the world with my bitches 128553 ,insult,eng
I just want a girl that ll be a hoe for me that s all,insult,eng
I just want some Oreos amp milk honestly Just stop by the store amp pick up some on your way back lol,insult,eng
I just want the bad hoes and I wanna reach the children,insult,eng
I just want to beat the fuck out of everyone that stares at me like bitch STAHP,insult,eng
I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,insult,eng
I just want vanilla Oreos,insult,eng
I just whipped up these homemade pickled eggs while home being a cripple Made with garlic 8230 http t co 0xKFnW3luF,insult,eng
I just wish I had a girlfriend to come home to after a long night of fuckin wit bitches in the club,insult,eng
I just wish some females would look in the mirror b4 they hop on social networks amp talk down on hoes ,insult,eng
I just wrote a dawg ass essay amp was working on the bibliography amp my laptop froze Im kill a bitch if it gets lost cause I hadnt saved it ,insult,eng
I keep running under trees or when birds fly to avoid their erm being targeted by their lack of a digestive system ,insult,eng
I keep seeing hoes call other hoes hoes I be confused,insult,eng
I keep the baddest hoes stay fresh from head to toe,insult,eng
I keep these hoes in check until they bounce,insult,eng
I knew a New Orleans nig would say something crazy lol,insult,eng
I kno it s upside down cunt http t co qF0EXo9m5O,insult,eng
I know I talk a lot of shit but bitch best believe I can back that shit up ,insult,eng
I know I m a hillbilly but is there anything better than a big pot of beans and cornbread Little hot sauce on top ,insult,eng
I know If I don t move out by next year my mom gonna bitch at me the whole time I live with her,insult,eng
I know OG niggaz and bitches,insult,eng
I know Outback when I see Outback hoe ,insult,eng
I know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch 10071 ,insult,eng
I know bitches be mad as shit when they friends borrow their clothes amp its a bunch of girls in her IG comments sayin how cute the outfit is,insult,eng
I know bitches who sell pussy for 3 5 s,insult,eng
I know how it feels to not have shit believe me I was born in the heart of LA It don t get anymore ghetto than that,insult,eng
I know im not the only niggah that saw that,insult,eng
I know right Get one guy out Man pjmclaugh You had ONE JOB Josh Nobz13 Outman Yankees 8221 ,insult,eng
I know righttt RT dta 87 I hate fat loud bitches,insult,eng
I know shit about everybody I just don t care enough to speak on it but I suggest you bitches watch it forreal ,insult,eng
I know some ratchet bitches and they rep the North side,insult,eng
I know that karma too real so I hope you doing cool but still stupid ass bitch I ain t fuckin w you ,insult,eng
I know that karma s too real so I hope you doin cool But still stupid ass bitch I ain t fuckin with you ,insult,eng
I know these hoes,insult,eng
I know these niglets heard me screaming 128514 128514 ,insult,eng
I know this one hoe on twitter right now that s catfishin shit ,insult,eng
I know when Woods Kofi and Big E were forming up R Truth was like Ain t that a bitch FROhorsemen,insult,eng
I know when bitches discuss me in a group message the words asshole cute and douche bag are abused excessively,insult,eng
I know yall bitches tell yall selfs WWHD what would hustlelinaa do 128514 cuz yall asses stay following me 128527 ,insult,eng
I know you bitches is hating on the low Why me tho Its way more niggaz in this world that can afford it ,insult,eng
I know you seeeeen my faceeeee gon send a bitch maa wayyyy,insult,eng
I knows y all white folk only be playin wit me I colored and I knows my place,insult,eng
I knw these bitch niggas frm way back if u was ah pussy in 2000 u ah pussy now ,insult,eng
I l8v3 fuckin wit this nigga he getting all emotional he remind me of my bitch is that you Blake 50 8230 http t co vJCf0R6thU,insult,eng
I laugh at this bitch,insult,eng
I learned that every bad bitch comes wit mood swings just like mortal kombat Liu Kang so true mane,insult,eng
I learnt about birds as a child Best time to learn BBCRadio2,insult,eng
I let all of em go 128586 RT Peachpapayya If u got two hoes u need to let one go,insult,eng
I let hoes make it too much,insult,eng
I lied the fair isn t the only place Reno girls dress up like cowgirl sluts NITC hash tag bitches,insult,eng
I like Chinese buffets but I hate all the chinks,insult,eng
I like Rivers he talks a lot of trash you can tell he loves the game,insult,eng
I like a cool bad bitch She know she sexy but her attitude is like ehh whatever 128533 128530 ,insult,eng
I like a hoe that like a hoe just for my amusement,insult,eng
I like all the kids on beyond scared straight acting like they are hard ass gangsters end up leaving balling their eyes out like bitches lol,insult,eng
I like bad bitches cause they like bad bitches too,insult,eng
I like bad bitches cause they like bad bitches too 128525 128525 128536 hay stunna http t co rN0vRZfL6l,insult,eng
I like bad bitches thats my fucking problem,insult,eng
I like beamers benzes and porches i like my bitches imported,insult,eng
I like being teased dont give me the pussy too fast,insult,eng
I like bitches that like bitches,insult,eng
I like bitches with 128184 ,insult,eng
I like chilling with your bitch and I like fucking her ,insult,eng
I like good weed I like bad bitches that can roll it ,insult,eng
I like herbal tea bitches no matter if anyone else does ,insult,eng
I like how cays mf ass favorited my tweet but didn t text me bacc 128514 hate that hoe ,insult,eng
I like how niggas try an come at me and im like do it then bitch and they dont do shit Pussies,insult,eng
I like it when you call me McSully I like when bad bitches pour honey on my silky body it s not even the 90s,insult,eng
I like it Folks act like the word negro is the equivalent of porch monkey or spear chucker It s not No real 8230 ,insult,eng
I like my bitches bad wit a Lil attitude,insult,eng
I like my bitches simple laid back relaxed your mental http t co xyNGDzLDRb,insult,eng
I like my seat down low and my window slightly cracked riding wit a bad hoe wit her girlfriend in the back,insult,eng
I like saying the word pussy hoe ion no why ,insult,eng
I like taking niggas hoes but I stop doing that 9995 ,insult,eng
I like the Yankees toinight 107 http t co J4rhaMBu,insult,eng
I like to butt fuck fine ladies Will I choke hold a bitch Well maybe 55,insult,eng
I like to mock Apple but I m legitimately interested to see what their wearable looks like ,insult,eng
I like weed brownies and cookies im straight but seein crooked got muh trippy kit hope i trip and fal into some pussy tunchei,insult,eng
I liked a YouTube video http t co QGNHiLdTTv The Sock Fairy a short film,insult,eng
I liked a YouTube video http t co oDnPOpL2oF Conor McGregor trash talking Chad Mendes I can rest my balls on your forehead ,insult,eng
I literally just looked bc this kids a pussy ,insult,eng
I live for two bite brownies,insult,eng
I live in the fast lane bitch,insult,eng
I look better on your bitch than her outfit on my floor justinmiculka01 myboy,insult,eng
I look like Denzel when I tilt my head to the side too bitch,insult,eng
I look like a dusty bird today ,insult,eng
I looked retarded,insult,eng
